Feature ID,Domain,Phylum,Class,Order,Family,Genus,species
eb28b1a40981d38e6a0aab251174dae1,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,Unassigned
ace8c4d90542e6f0a413762e0e24bf53,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloparvum,uncultured_archaeon
a186b8d34e65e13718d8e4b71bc4c9ab,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
82bd67ead0e6dd0b266ac8e2075097fa,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Friedmanniella,uncultured_bacterium
9f835d6ad27e8888a1fee36d430e9ca8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Fusarium_circinatum
e3404a64116ffb8cad31daf9b93e5b5d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
a7a76190d4b825cc5da40c6435e1dc7c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
da173f952352bdb4b35a35ba174c6685,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,uncultured_Firmicutes
ec01cedfda6f91956caff1e2f96b94aa,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Unassigned
36329922a1362ae8a46533a6d2207f8b,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,uncultured_bacterium
4c79a8b465738012d58c0736378b4d5c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,Unassigned
9a775f252545e605a34eed8be83a7049,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,Unassigned
919391e8ecf220e459ce0ceb45c47428,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,Unassigned
5dc6690a7f12491cd2ca676ec0fef600,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,uncultured_bacterium
c39f053543b64f3e01a67fe8aac089f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia_limi
e77d9703fdf9a93896cf43f1c9c85f40,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned
226fac2b189b7d5948a3579365d6a8d0,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
a8d9d70cd3c7980f14f3040f601aca87,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,uncultured,uncultured_Ruminococcaceae
fc2ebc9a8392c455a7c393667ee88273,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,metagenome
9cb31c46685bd9ff73654a38694e93ac,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,Unassigned
33295f1846cff2bf9c88e15798fbc91d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Unassigned
1592e98cccb3fcdb07b8dd542a8e5716,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
3263314beb6c746dee12289193181815,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,Nesterenkonia_sp.
08bba2b13f77afcdadc48cb743847e2f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
865c97c9ec637b412c8e9ce3ff932400,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_12,Unassigned
84b24e18a78548a20fc5451abd02e6e9,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Unassigned
a7f46a2a21c54ef8c9d0b79456388ebe,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Monodopsis_sp.
64b36bf0aac06447401665d7e118ba14,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,uncultured_bacterium
57a3a1dc8b44bc66323c2f9f69e2f1c1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Unassigned
948fb837a38c52c1e1a811c11715df86,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome
1ab85e21a7fda017c2b4f8a523904209,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium
535c3bda7642545511dbb084099901c6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,uncultured_Alphaproteobacteria
0aa21468abef5cd37c0ebc7bd49c6e56,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Watanabea_reniformis
0f1d3d9a959243d83e7bc2548df8d203,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
8807ba54805d89d5497d94ceeab45b43,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fe7b8b8c7bfa1408565826417896146b,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,uncultured_bacterium
05c2d2963f606b1530be56ab8ce2e427,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Unassigned
06b79ef377f389567e2c2c0f086257cf,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,Unassigned
bed7e34abc502076ac36041cbef322ce,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Coccomyxa_sp.
4a3ff0ccd4777dee9f343fc96b50854b,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata_sp.
7df8a31412c193d2b35e9e3b2ba98652,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
39dd195906b00c96f2fc6b9d685e3316,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium
1b3a9f34a7f704adf76e6abed0954ef2,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,uncultured_bacterium
ac3c16be02ca51368da858ed7d4bdcb1,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
ca04af74472ae45465b2bf15ccf076ce,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Unassigned
76addc8524e10c6faff0161e36a1987a,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
97ec31e7ec52d001f1dc3efd8bdfc169,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,uncultured_bacterium
0dbf680e00aa85eb226b129f0adeff7e,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,Unassigned
fd68eb94bbe16fb71cf1da0285542026,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Unassigned
29cd02c86fd81d90ee226fa00d64c889,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,uncultured_bacterium
1484b845a59a2c8a1a1c56a132eeca42,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Chlorella_pyrenoidosa
8495a7602793efbeca7e9822804d198a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
cd9401a6bce4a63af516d06d2a843f9d,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,Unassigned
4f17506f0225342e21fe3a46cff8fe93,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_Sphaerobacter
c5f125e904ccb8a4f577539baf9d54fd,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unassigned
eba80591a75566e2d2f87d63bc0dd9ea,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Unassigned
75b1691ef521ae4d21ff81cf7d6f4146,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Monoraphidium_neglectum
71c1e74a04b20d0cd415e1b1a06375e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
87a48b531cc7e5d37f55d15876eeba03,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
308a153757b3c6b7dd7f1797c1884569,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,Unassigned
2a1112ac27725160abe1923ba6e5c231,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
42f2e599edf4bd362a662858e2031d39,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraglaciecola,Paraglaciecola_arctica
a88c7185aef3702edc0b54f1fd4107df,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Unassigned
2f480edddb486ec090f97cc75640d225,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Planctonema_lauterbornii
c863504f5c3764dd221df348ebd34bd0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,uncultured_bacterium
4369f1c5c9e61ef8c5496ac8832c959c,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Unassigned
ed916cca7683a8d3da90aee83f0007b8,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
db51f7dc46bbc02779ea2865e0a0e210,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned
58de1167a7b6355407c959d658bf1d1e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c178210bd4607a374dcd5d040e9f2e61,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
41b176b0f3166682b5226521cfd45224,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Hydra_vulgaris
946d0c874c0395a7da247b201efc5228,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Unassigned
146195f72933e590d98b89c38d6eda33,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Klenkia,Unassigned
b7c93aea4a75d7a5977f5382e3b4dea3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unassigned
21b2aa88958ea17fe2858dcfe7ecfd5b,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Unassigned
326d767ced2f2c2e6d269dd212b65dd9,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,Unassigned
2df958b8051d87029ea894acec47ea45,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Unassigned
6c3fb343f46983254cdb83e99fa07a49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
b1d2fb87cbf8cca0b41914652393d6e1,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unassigned,Unassigned
432f29ad5b70e0b468584e93accf6d47,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Unassigned,Unassigned
028447afe9e43c219798c9b2806923a3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
aac4d10780a0faac4869c0f2c0afaf9d,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
74d7f4c342dd064c837e5505a4912cac,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned
ad505094de2a741d408153ff88de28a7,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Unassigned
9690ca66e3de1677239b5f06ed14f58c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
3288acd40b5c0b3d4c36e6dc1ffe1e36,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0cfda007b8766a47bebad44f2a500789,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,Unassigned
ac28dd3308b17cf1728e1458cb5d5d1e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,Unassigned
45ca91f0d724eda8fe1036b729ba7c9b,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
76169cba023a251c6039e08cff9ab028,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovarius,uncultured_bacterium
55711cc619cfa305510194e9dd01c519,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned
86268aca097dd92ee755df50b13d3e98,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
0ebd7fffe2cc28935b17c8208c6c2a51,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned
03bafc61337bc88adb8c6f8e34feedb7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned
e24e3982184bd22876bc0e35dc3bf53b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d88eaabd6c58e330417460b0805579b7,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured_endolithic
72853914bbe52ae2646e6f4585ba60c3,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Unassigned
fe0b139ead8552cf0813868bc8fc75c7,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,Unassigned
2148b10c7679b1c24780a20bad95f546,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,uncultured_bacterium
75ef9842e1cafba9ead39ff91a86b3a5,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured_Ktedobacteria
ba774432cea724a9df46d7aad4fbc4bd,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,Unassigned
eb41d6c3bdb7f697c24d5c59a7e4b43e,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Unassigned
f4cb7c8c8bbf0e5d9937b05f1dae4c4a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
169ca2df8051f7f6e80e617ec4335b52,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured_Ktedobacteria
57eaf39d2eedd9e2b0c1c66c271ec94f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Vaucheria_litorea
210df99c3dcaa6b4b1755ca980728c08,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Granulicella,Unassigned
10de7c04ff0b9dc89e4a6a1876a7b989,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_3,Unassigned
4f60c11f2b5b756fe6cd624efd89350d,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,metagenome
f9bab89c6df879974d01981397eb04d3,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
4f3ef6c5f326dbef1b67b8ce3373ddcf,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
d7ce932b3b7fd20cc7a13918ee716f0a,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,Unassigned
01932b12b9026bc09beb1ecd6f5665c5,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned
7d217addfd80cb5393d81dae5f160367,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,uncultured_bacterium
f132f7332ee8d79407176f076464d88e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,uncultured_Clostridia
8aa609575a6f2a577308fff16958a512,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Natronomonas,Unassigned
aff9b3e5a4e37ce72be870db42e762b5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,uncultured_Firmicutes
9664cae1104ed11cba60a2552c35cae7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unassigned,Unassigned
b5d5b357776b228a2211ba5f7af3c21b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Coccomyxa_sp.
18c8defc21cac5c078f9e98d2ab778df,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
770fcce9b0de42a8599e6813e0dca961,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Oscillatoriales_cyanobacterium
b71d0b29bc15a9bede8997c48d0238ec,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
57ef8f1e0f7e971f18a7752840457d5e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,uncultured_cyanobacterium
f00418a8ea1e57896f054dc0182ac4db,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,Microcystis_PCC-7914,Unassigned
6112d362565c5797eb555106a550d353,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unassigned
c1a587bf96056fada1228734b2197ec1,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
5295a2780284e189aa19c5c6c7d8127f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Penicillium_sp.
96eea48fcb98f8e2652ec7c251fc3d8f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Hydra_vulgaris
12dd8c8b64b2df22369472badd68a4fb,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Unassigned
aa93c00531f870333e8a28eafb206161,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,uncultured_Methylobacterium
98dda401b8ca3e109ffca9be21056071,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncultured,uncultured,uncultured_bacterium
0278639f012e21f07140177e64a3cd7c,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Unassigned
0eddd205eed0bccf0e042d99f7f81d65,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Unassigned
72143fd9e63fe40c1258948d2f0d79c3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,Unassigned
0e7e8de12f98dd4207db3a17377c80b0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Rhynchosporium_secalis
d6a1756a38090c2a1aad25836ac439ea,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium
161bef77b668110527a1efbc9802b71e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e8340195e18e6c8ef0bebf8a109401d0,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,uncultured_bacterium
c214c8ccae7fd9741e3a2ae295956424,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
93a37486418f4dc372717218c837a25b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
3689bb06fa35ae19266ded0a81345236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Unassigned
f5a0e3190b5b5cdf562544808802f932,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Unassigned
798d6eb8bc9a7497952d01904f77e826,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Rhodogorgon_sp.
99905c0b3f3d4db98fc85647332bcaf5,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,UBA12409,uncultured_bacterium
b2fe3622918e4087ff9cb5c77bba0478,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,Unassigned
a9bedbb5669dca5398275d753e4f9c89,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
254bb5c1f43ad2ea910b5fbfabb1ed67,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Actinomycetales_bacterium
4f9aa9c273749eff9385c62484b4272e,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Unassigned
7b7a3bfbf9a08175e7f2cbea0428cb2a,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Unassigned
3b56b0b20148ee4ddd28333bff52eb40,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,Unassigned
7e3efc1e194ba8169646decbfc3b4462,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
46a1c72b5cf2e7a59049496fcca23523,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
ef0024b7bfe9ce34a69a4bd72d0dd758,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
fd3b35179578688ec0f77b52bab1f7eb,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,uncultured_bacterium
5f16e9a69d5ec1d1585829725f526130,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,uncultured_bacterium
a1e8de28483a4bd12e1fe78a6584fa49,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
cfd7bfd4f6317a09dc5f1a1c636c68e4,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned
170bf0fcb73ba32ccda00768ec4342fa,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
8cdb6fe0df758c566854ed3b67b109d1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,Unassigned
a651919970c7928c537ce434cf2ee7c7,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1b826dac619ee32d5c253545360c5ab8,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,metagenome
888025abd7d178ccd7e144d76ea55377,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
15d42dc249618c7326229450b0f46b39,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
8f0fb68673a8b3c26f3fd210e29b7916,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,Unassigned
808cb7ba87433ed71b68a4738a86ed32,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,metagenome
b8f4b792a7569c5f07c33e036d449dc4,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
7addfe3632d50074374d26524845af3f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,metagenome
